"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";70;65;3578,467359;1;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima -1";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;1;NA;"Scorzonera undulata";1;1;"1-1-Bare-1";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;1;NA;"Iris sisyrynchium";1;1;"1-1-Bare-1";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;1;NA;"Allium cupani";1;1;"1-1-Bare-1";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";120;90;8659,007438;2;NA;"Atractylis serratuloides";1;4;"1-1-Stipa tenacissima -2";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";120;90;8659,007438;2;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima -2";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;2;NA;"Atractylis serratuloides";1;1;"1-1-Bare-2";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;2;NA;"Plantago albicans";3;30;"1-1-Bare-2";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;2;NA;"Allium cupani";1;2;"1-1-Bare-2";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";97;75;5808,79991;3;NA;"Atractylis serratuloides";1;2;"1-1-Stipa tenacissima -3";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";97;75;5808,79991;3;NA;"Allium cupani";1;2;"1-1-Stipa tenacissima -3";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";97;75;5808,79991;3;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima -3";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;3;NA;"Echium trygorrhizum";1;1;"1-1-Bare-3";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";150;110;13273,21775;4;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima -4";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;4;NA;"Ajuga iva";1;1;"1-1-Bare-4";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;4;NA;"Plantago albicans";1;10;"1-1-Bare-4";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;4;NA;"Stipa barbata";1;1;"1-1-Bare-4";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;4;NA;"Allium cupani";1;1;"1-1-Bare-4";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;110;6720,057359;5;NA;NA;NA;NA;"1-1-Stipa tenacissima -5";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;5;NA;"Atractylis serratuloides";1;5;"1-1-Bare-5";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;5;NA;"Plantago albicans";1;1;"1-1-Bare-5";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;5;NA;"Stipa barbata";1;1;"1-1-Bare-5";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;5;NA;"Iris sisyrynchium";1;1;"1-1-Bare-5";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";120;110;10386,88194;6;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima -6";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";120;110;10386,88194;6;NA;"Iris sisyrynchium";1;1;"1-1-Stipa tenacissima -6";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";120;110;10386,88194;6;NA;"Paronychia argentea";1;1;"1-1-Stipa tenacissima -6";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;6;NA;"Atractylis serratuloides";1;1;"1-1-Bare-6";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;6;NA;"Stipa barbata";2;2;"1-1-Bare-6";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";117;135;12468,97071;7;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima-7";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";117;135;12468,97071;7;NA;"Allium cupani";1;1;"1-1-Stipa tenacissima-7";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;7;NA;"Stipa barbata";1;1;"1-1-Bare-7";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";100;115;9076,249859;8;NA;"Atractylis serratuloides";1;2;"1-1-Stipa tenacissima-8";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;8;NA;"Plantago albicans";1;2;"1-1-Bare-8";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;8;NA;"Ajuga iva";1;1;"1-1-Bare-8";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;8;NA;"Stipa barbata";1;2;"1-1-Bare-8";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";140;145;15948,47798;9;NA;"Allium cupani";1;1;"1-1-Stipa tenacissima-9";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";140;145;15948,47798;9;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima-9";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;9;NA;NA;NA;NA;"1-1-Bare-9";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";100;100;7853,975;10;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima-10";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;10;NA;NA;NA;NA;"1-1-Bare-10";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";135;100;10843,39423;11;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";135;100;10843,39423;11;NA;"Scorzonera undulata";1;2;"1-1-Stipa tenacissima-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;11;NA;"Atractylis serratuloides";1;2;"1-1-Bare-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;11;NA;"Stipa barbata";1;3;"1-1-Bare-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;11;NA;"Plantago albicans";1;1;"1-1-Bare-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;11;NA;"Allium cupani";1;1;"1-1-Bare-11";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;60;3578,467359;12;NA;"Stipa barbata";1;1;"1-1-Stipa tenacissima-12";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;60;3578,467359;12;NA;"Stipa parviflora";1;1;"1-1-Stipa tenacissima-12";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;12;NA;"Iris sisyrynchium";1;2;"1-1-Bare-12";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;12;NA;"Plantago albicans";1;2;"1-1-Bare-12";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;12;NA;"Stipa barbata";1;1;"1-1-Bare-12";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";90;65;4717,293734;13;NA;NA;NA;NA;"1-1-Stipa tenacissima-13";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;13;NA;"Iris sisyrynchium";1;2;"1-1-Bare-13";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;83;4901,665798;14;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima-14";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;83;4901,665798;14;NA;"Allium cupani";1;1;"1-1-Stipa tenacissima-14";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";75;83;4901,665798;14;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima-14";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;14;NA;NA;NA;NA;"1-1-Bare-14";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";82;67;4359,152474;15;NA;"Allium cupani";1;1;"1-1-Stipa tenacissima-15";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";82;67;4359,152474;15;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima-15";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;15;NA;"Allium cupani";1;2;"1-1-Bare-15";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";61;60;2874,751199;16;NA;"Allium cupani";1;3;"1-1-Stipa tenacissima-16";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;16;NA;NA;NA;NA;"1-1-Bare-16";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";92;87;6291,230324;17;NA;NA;NA;NA;"1-1-Stipa tenacissima-17";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;17;NA;"Plantago albicans";1;2;"1-1-Bare-17";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";135;100;3578,467359;18;NA;"Atractylis serratuloides";1;1;"1-1-Stipa tenacissima-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";135;100;3578,467359;18;NA;"Scorzonera undulata";1;2;"1-1-Stipa tenacissima-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;18;NA;"Atractylis serratuloides";1;2;"1-1-Bare-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;18;NA;"Allium cupani";1;1;"1-1-Bare-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;18;NA;"Stipa barbata";1;1;"1-1-Bare-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;18;NA;"Plantago albicans";1;1;"1-1-Bare-18";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";90;60;4417,860938;19;NA;"Iris sisyrynchium";1;1;"1-1-Stipa tenacissima-19";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;19;NA;"Iris sisyrynchium";1;1;"1-1-Bare-19";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";100;110;8659,007438;20;NA;"Paronychia argentea";1;1;"1-1-Stipa tenacissima-20";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";100;110;8659,007438;20;NA;"Atractylis serratuloides";1;2;"1-1-Stipa tenacissima-20";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;20;NA;"Plantago albicans";20;2;"1-1-Bare-20";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;20;NA;"Stipa barbata";1;1;"1-1-Bare-20";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";80;90;5674,496938;21;NA;NA;NA;NA;"1-1-Stipa tenacissima-21";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;21;NA;"Echium trygorrhizum";1;1;"1-1-Bare-21";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";150;130;15393,791;22;NA;"Plantago albicans";11;1;"1-1-Stipa tenacissima-22";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;22;NA;"Plantago albicans";10;2;"1-1-Bare-22";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";140;90;10386,88194;23;NA;NA;NA;NA;"1-1-Stipa tenacissima-23";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;23;NA;"Plantago albicans";11;1;"1-1-Bare-23";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";90;103;7313,817869;24;NA;NA;NA;NA;"1-1-Stipa tenacissima-24";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;24;NA;NA;NA;NA;"1-1-Bare-24";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";80;73;4596,342519;25;NA;"Echium trygorrhizum";1;1;"1-1-Stipa tenacissima-25";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";2;"Stipa tenacissima";80;73;4596,342519;25;NA;"Scorzonera undulata";1;1;"1-1-Stipa tenacissima-25";3;0,8301
1;"Algeria";"Fateh, Amghar";"El Ouassria";1;1;"2017/04/12";1;"Bare";NA;NA;NA;25;NA;"Atractylis serratuloides";1;2;"1-1-Bare-25";3;0,8301
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";150;130;15393,791;1;NA;"Plantago albicans";1;3;"1-2-Stipa tenacissima-1";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;1;NA;"Artemisia campestris";1;1;"1-2-Bare-1";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;1;NA;"Plantago albicans";3;25;"1-2-Bare-1";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";220;125;23370,48436;2;NA;"Artemisia campestris";1;1;"1-2-Stipa tenacissima-2";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";220;125;23370,48436;2;NA;"Allium cupani";1;3;"1-2-Stipa tenacissima-2";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;2;NA;"Allium cupani";2;12;"1-2-Bare-2";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";140;130;14313,86944;3;NA;"Atractylis serratuloides";1;2;"1-2-Stipa tenacissima-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;3;NA;"Atractylis serratuloides";4;6;"1-2-Bare-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;3;NA;"Plantago albicans";2;6;"1-2-Bare-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;3;NA;"Scorzonera undulata";1;1;"1-2-Bare-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;3;NA;"Allium cupani";1;6;"1-2-Bare-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;3;NA;"Stipa parviflora";1;3;"1-2-Bare-3";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";170;120;16512,98244;4;NA;"Allium cupani";1;1;"1-2-Stipa tenacissima-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";170;120;16512,98244;4;NA;"Atractylis serratuloides";1;3;"1-2-Stipa tenacissima-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";170;120;16512,98244;4;NA;"Plantago albicans";1;1;"1-2-Stipa tenacissima-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;4;NA;"Plantago albicans";1;6;"1-2-Bare-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;4;NA;"Atractylis serratuloides";1;1;"1-2-Bare-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;4;NA;"Allium cupani";2;16;"1-2-Bare-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;4;NA;"Stipa parviflora";1;1;"1-2-Bare-4";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";135;110;11785,87123;5;NA;"Atractylis serratuloides";2;1;"1-2-Stipa tenacissima-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";NA;NA;NA;5;NA;"Plantago albicans";1;3;"1-2-Stipa tenacissima-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";NA;NA;NA;5;NA;"Allium cupani";1;1;"1-2-Stipa tenacissima-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;5;NA;"Atractylis serratuloides";1;1;"1-2-Bare-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;5;NA;"Plantago albicans";2;24;"1-2-Bare-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;5;NA;"Allium cupani";1;1;"1-2-Bare-5";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";100;95;7466,184984;6;NA;"Atractylis serratuloides";1;2;"1-2-Stipa tenacissima-6";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";1;"Bare";NA;NA;NA;6;NA;"Plantago albicans";2;14;"1-2-Bare-6";2;0,8317
2;"Algeria";"Fateh, Amghar";"El Ouassria";1;2;"2017/04/13";2;"Stipa tenacissima";100;100;7853,975;7;NA;"Allium cupani";1;4;"1-2-Stipa tenacissima-7";2;0,8317
